id,reputation,post_count,age
43122,1,1,3
43130,191,1,3
43131,113,1,3
43144,221,1,3
43157,1,1,3
43159,143,1,3
43162,11,1,3
43166,23,1,3
43191,29,1,3
43200,251,1,3
43203,11,1,3
43210,45,1,3
43212,141,1,3
43221,133,1,3
43224,26,1,3
43228,156,1,3
43238,51,1,3
43240,203,1,3
43256,126,1,3
43262,1,1,3
43265,111,1,3
43270,131,1,3
43273,111,1,3
43308,3,1,3
43318,41,1,3
43325,1,1,3
43330,113,1,3
43334,23,1,3
43342,121,1,3
43344,1,1,3
43349,13,1,3
43353,31,1,3
43358,41,1,3
43387,23,1,3
43397,21,1,3
43406,11,1,3
43429,31,1,3
43431,121,1,3
43432,11,1,3
43441,163,1,3
43444,121,1,3
43447,111,1,3
43463,103,1,3
43467,11,1,3
43488,11,1,3
43495,31,1,3
43502,103,1,3
43511,121,1,3
43513,121,1,3
43517,203,1,3
43525,31,1,3
43526,111,1,3
43527,101,1,3
43532,163,1,3
43534,121,1,3
43548,11,1,3
43559,133,1,3
43571,111,1,3
43575,31,1,3
43578,31,1,3
43594,1,1,3
43608,111,1,3
43613,121,1,3
43614,121,1,3
43634,13,1,3
43635,109,1,3
43636,61,1,3
43637,23,1,3
43641,31,1,3
43645,83,1,3
43649,141,1,3
43651,101,1,3
43660,121,1,3
43675,21,1,3
43677,33,1,3
43683,111,1,3
43689,1,1,3
43704,31,1,3
43706,131,1,3
43718,33,1,3
43720,29,1,3
43732,21,1,3
43734,11,1,3
43742,19,1,3
43744,121,1,3
43760,111,1,3
43769,151,1,3
43777,133,1,3
43779,121,1,3
43793,21,1,3
43812,11,1,3
43818,103,1,3
43833,111,1,3
43844,56,1,3
43848,11,1,3
43855,151,1,3
43856,111,1,3
43860,111,1,3
43862,11,1,3
43875,143,1,3
43878,311,1,3
43879,11,1,3
43888,111,1,3
43889,171,1,3
43890,13,1,3
43896,21,1,3
43903,11,1,3
43918,11,1,3
43966,13,1,3
43973,101,1,3
43977,13,1,3
43999,21,1,3
44004,143,1,3
44006,121,1,3
44012,31,1,3
44015,153,1,3
44018,11,1,3
44041,111,1,3
44050,21,1,3
44057,111,1,3
44079,103,1,3
44088,11,1,3
44104,31,1,3
44111,101,1,3
44117,113,1,3
44130,73,1,3
44135,113,1,3
44136,33,1,3
44143,21,1,3
44145,11,1,3
44160,121,1,3
44167,111,1,3
44169,121,1,3
44190,103,1,3
44193,101,1,3
44197,101,1,3
44204,621,1,3
44207,13,1,3
44211,1,1,3
44212,1,1,3
44214,21,1,3
44235,101,1,3
44244,11,1,3
44248,11,1,3
44262,43,1,3
44263,11,1,3
44271,121,1,3
44274,111,1,3
44290,121,1,3
44295,103,1,3
44297,13,1,3
44312,21,1,3
44319,41,1,3
44331,111,1,3
44339,23,1,3
44343,11,1,3
44350,149,1,3
44354,21,1,3
44366,11,1,3
44375,111,1,3
44380,136,1,3
44385,31,1,3
44390,139,1,3
44397,1,1,3
44408,11,1,3
44413,131,1,3
44436,21,1,3
44453,31,1,3
44454,111,1,3
44461,11,1,3
44464,133,1,3
44481,113,1,3
44483,41,1,3
44488,151,1,3
44496,109,1,3
44497,11,1,3
44502,13,1,3
44509,101,1,3
44517,31,1,3
44539,111,1,3
44543,11,1,3
44556,43,1,3
44557,1,1,3
44573,21,1,3
44574,11,1,3
44581,123,1,3
44610,155,1,3
44641,21,1,3
44643,31,1,3
44645,183,1,3
44647,21,1,3
44648,121,1,3
44649,111,1,3
44652,21,1,3
44660,21,1,3
44664,26,1,3
44678,119,1,3
44690,121,1,3
44691,11,1,3
44712,11,1,3
44715,11,1,3
44717,31,1,3
44723,101,1,3
44724,11,1,3
44725,11,1,3
44726,21,1,3
44739,19,1,3
44748,31,1,3
44755,31,1,3
44760,111,1,3
44768,203,1,3
44771,43,1,3
44789,131,1,3
44815,113,1,3
44827,21,1,3
44838,36,1,3
44844,13,1,3
44857,123,1,3
44886,121,1,3
44898,111,1,3
44901,111,1,3
44936,11,1,3
44949,13,1,3
44968,63,1,3
44978,131,1,3
44985,211,1,3
44986,113,1,3
44989,231,1,3
44991,111,1,3
44995,121,1,3
45000,11,1,3
45005,19,1,3
45012,111,1,3
45018,9,1,3
45048,31,1,3
45049,66,1,3
45052,1,1,3
45060,151,1,3
45069,153,1,3
45071,1,1,3
45076,181,1,3
45096,11,1,3
45112,1,1,3
45123,11,1,3
45129,51,1,3
45133,173,1,3
45136,143,1,3
45143,1,1,3
45147,71,1,3
45148,1,1,3
45151,11,1,3
45172,21,1,3
45179,133,1,3
45181,3,1,3
45183,99,1,3
45184,51,1,3
45197,23,1,3
45198,161,1,3
45206,111,1,3
45222,121,1,3
45224,101,1,3
45232,43,1,3
45234,11,1,3
45237,163,1,3
45257,1,1,3
45261,11,1,3
45263,107,1,3
45267,111,1,3
45271,61,1,3
45278,11,1,3
45279,101,1,3
45282,31,1,3
45290,11,1,3
45299,153,1,3
45313,111,1,3
45317,21,1,3
45329,93,1,3
45332,11,1,3
45333,11,1,3
45341,11,1,3
45344,21,1,3
45351,13,1,3
45360,21,1,3
45367,11,1,3
45371,111,1,3
45382,61,1,3
45391,21,1,3
45411,11,1,3
45414,121,1,3
45416,111,1,3
45421,241,1,3
45448,9,1,3
45485,141,1,3
45486,121,1,3
45488,11,1,3
45505,21,1,3
45515,23,1,3
45521,11,1,3
45534,33,1,3
45548,101,1,3
45550,166,1,3
45553,31,1,3
45554,61,1,3
45560,33,1,3
45570,11,1,3
45573,23,1,3
45578,23,1,3
45586,31,1,3
45591,11,1,3
45600,21,1,3
45609,11,1,3
45613,11,1,3
45614,101,1,3
45616,111,1,3
45617,31,1,3
45618,101,1,3
45627,11,1,3
45631,101,1,3
45635,201,1,3
45643,113,1,3
45651,21,1,3
45655,113,1,3
45658,21,1,3
45663,161,1,3
45675,11,1,3
45701,33,1,3
45703,1,1,3
45705,1,1,3
45721,41,1,3
45739,11,1,3
45747,123,1,3
45754,111,1,3
45763,141,1,3
45779,133,1,3
45804,253,1,3
45809,31,1,3
45814,63,1,3
45816,11,1,3
45845,21,1,3
45859,11,1,3
45868,1,1,3
45869,123,1,3
45872,41,1,3
45887,13,1,3
45889,11,1,3
45892,253,1,3
45901,191,1,3
45902,1,1,3
45909,11,1,3
45925,11,1,3
45929,103,1,3
45930,43,1,3
45933,1,1,3
45937,123,1,3
45957,21,1,3
45961,11,1,3
45962,31,1,3
45963,31,1,3
45965,1,1,3
45978,121,1,3
45996,11,1,3
46003,11,1,3
46026,133,1,3
46040,99,1,3
46065,31,1,3
46068,81,1,3
46082,21,1,3
46089,21,1,3
46120,61,1,3
46127,11,1,3
46132,101,1,3
46136,101,1,3
46153,101,1,3
46164,113,1,3
46168,46,1,3
46174,111,1,3
46186,21,1,3
46190,101,1,3
46192,1,1,3
46201,111,1,3
46211,121,1,3
46212,23,1,3
46219,31,1,3
46231,11,1,3
46242,163,1,3
46258,41,1,3
46259,11,1,3
46279,7,1,3
46283,131,1,3
46301,21,1,3
46302,21,1,3
46307,101,1,3
46308,3,1,3
46315,111,1,3
46319,143,1,3
46327,113,1,3
46348,91,1,3
46349,41,1,3
46358,111,1,3
46384,33,1,3
46395,101,1,3
46402,21,1,3
46407,61,1,3
46424,103,1,3
46429,183,1,3
46431,13,1,3
46439,123,1,3
46449,11,1,3
46451,1,1,3
46465,111,1,3
46471,109,1,3
46472,13,1,3
46478,111,1,3
46487,131,1,3
46488,171,1,3
46493,41,1,3
46501,113,1,3
46504,11,1,3
46522,109,1,3
46523,131,1,3
46535,41,1,3
46537,456,1,3
46538,21,1,3
46540,111,1,3
46542,56,1,3
46543,123,1,3
46545,11,1,3
46547,121,1,3
46567,11,1,3
46573,121,1,3
46579,1,1,3
46587,31,1,3
46595,53,1,3
46605,109,1,3
46616,101,1,3
46617,16,1,3
46618,1,1,3
46620,51,1,3
46622,113,1,3
46623,3,1,3
46625,126,1,3
46633,1,1,3
46639,111,1,3
46640,31,1,3
46643,121,1,3
46648,13,1,3
46652,21,1,3
46654,11,1,3
46671,161,1,3
46672,101,1,3
46673,21,1,3
46688,111,1,3
46691,11,1,3
46700,146,1,3
46712,111,1,3
46715,13,1,3
46725,1,1,3
46734,101,1,3
46754,91,1,3
46756,41,1,3
46766,109,1,3
46768,111,1,3
46772,126,1,3
46779,61,1,3
46780,73,1,3
46799,11,1,3
46800,113,1,3
46805,121,1,3
46810,11,1,3
46818,111,1,3
46824,151,1,3
46848,111,1,3
46854,111,1,3
46862,21,1,3
46868,31,1,3
46869,31,1,3
46880,1,1,3
46885,31,1,3
46890,116,1,3
46893,171,1,3
46898,113,1,3
46920,111,1,3
46921,133,1,3
46924,101,1,3
46928,131,1,3
46936,56,1,3
46974,11,1,3
46982,111,1,3
46995,3,1,3
47011,121,1,3
47021,1,1,3
47036,41,1,3
47048,11,1,3
47080,171,1,3
47082,103,1,3
47085,111,1,3
47089,111,1,3
47101,21,1,3
47107,11,1,3
47110,3,1,3
47130,113,1,3
47134,119,1,3
47141,11,1,3
47145,21,1,3
47169,121,1,3
47170,21,1,3
47182,103,1,3
47186,11,1,3
47202,71,1,3
47205,11,1,3
47212,3,1,3
47215,21,1,3
47217,19,1,3
47219,1,1,3
47233,13,1,3
47237,131,1,3
47239,111,1,3
47247,133,1,3
47250,111,1,3
47252,111,1,3
47254,123,1,3
47255,26,1,3
47260,11,1,3
47282,11,1,3
47288,123,1,3
47290,113,1,3
47299,3,1,3
47309,173,1,3
47318,11,1,3
47322,101,1,3
47328,111,1,3
47329,101,1,3
47331,11,1,3
47335,101,1,3
47354,121,1,3
47377,23,1,3
47390,11,1,3
47395,11,1,3
47405,11,1,3
47411,111,1,3
47413,21,1,3
47414,256,1,3
47419,11,1,3
47425,11,1,3
47431,11,1,3
47432,23,1,3
47442,11,1,3
47449,1,1,3
47465,121,1,3
47468,101,1,3
47470,1,1,3
47474,31,1,3
47497,43,1,3
47500,11,1,3
47504,1,1,3
47505,121,1,3
47506,61,1,3
47526,11,1,3
47528,31,1,3
47533,41,1,3
47557,201,1,3
47568,31,1,3
47570,53,1,3
47572,1,1,3
47599,11,1,3
47610,3,1,3
47623,111,1,3
47630,13,1,3
47636,211,1,3
47643,1,1,3
47646,1,1,3
47653,111,1,3
47659,11,1,3
47670,11,1,3
47672,141,1,3
47675,73,1,3
47676,11,1,3
47677,21,1,3
47693,3,1,3
47698,11,1,3
47736,111,1,3
47747,1,1,3
47748,1,1,3
47757,1,1,3
47759,101,1,3
47762,11,1,3
47766,31,1,3
47773,3,1,3
47777,109,1,3
47785,11,1,3
47792,43,1,3
47795,113,1,3
47796,101,1,3
47802,31,1,3
47813,3,1,3
47835,153,1,3
47844,11,1,3
47858,111,1,3
47867,19,1,3
47872,111,1,3
47874,1,1,3
47877,111,1,3
47882,9,1,3
47911,101,1,3
47916,31,1,3
47923,13,1,3
47924,23,1,3
47926,113,1,3
47929,1,1,3
47948,71,1,3
47959,11,1,3
48968,113,1,3
48969,1,1,3
48970,3,1,3
48977,1,1,3
49007,131,1,3
49031,11,1,3
49036,11,1,3
49049,51,1,3
49058,81,1,3
49064,11,1,3
49068,41,1,3
49072,11,1,3
49075,99,1,3
49088,51,1,3
49089,101,1,3
49097,113,1,3
49098,3,1,3
49104,109,1,3
49105,69,1,3
49112,21,1,3
49113,11,1,3
49127,1,1,3
49135,101,1,3
49137,31,1,3
49151,11,1,3
49159,33,1,3
49177,11,1,3
49212,11,1,3
49225,131,1,3
49227,121,1,3
49228,51,1,3
49230,1,1,3
49234,111,1,3
49242,111,1,3
49259,11,1,3
49264,1,1,3
49274,21,1,3
49284,21,1,3
49297,21,1,3
49299,101,1,3
49306,111,1,3
49308,3,1,3
49328,111,1,3
49349,118,1,3
49358,11,1,3
49377,153,1,3
49378,141,1,3
49382,11,1,3
49396,1,1,3
49422,11,1,3
49426,131,1,3
49470,101,1,3
49477,121,1,3
49483,126,1,3
49491,3,1,3
49496,31,1,3
49504,1,1,3
49520,1,1,3
49524,121,1,3
49534,1,1,3
49535,11,1,3
49538,111,1,3
49544,1,1,3
49545,21,1,3
49550,3,1,3
49569,11,1,3
49570,11,1,3
49571,26,1,3
49584,21,1,3
49597,101,1,3
49603,121,1,3
49604,21,1,3
49620,21,1,3
49621,1,1,3
49624,33,1,3
49628,11,1,3
49630,11,1,3
49648,41,1,3
49655,101,1,3
49661,11,1,3
49664,31,1,3
49665,123,1,3
49667,23,1,3
49673,117,1,3
49685,113,1,3
49690,21,1,3
49699,46,1,3
49705,21,1,3
49714,123,1,3
49721,111,1,3
49733,63,1,3
49737,123,1,3
49739,11,1,3
49757,11,1,3
49758,11,1,3
49762,21,1,3
49779,11,1,3
49782,121,1,3
49787,13,1,3
49807,121,1,3
49808,11,1,3
49814,113,1,3
49826,41,1,3
49831,101,1,3
49832,21,1,3
49851,101,1,3
49856,101,1,3
49893,133,1,4
49899,41,1,3
49916,51,1,3
49922,21,1,3
49923,111,1,3
49928,101,1,3
49932,171,1,3
49944,103,1,3
49951,21,1,3
49952,31,1,3
49963,71,1,3
50007,113,1,3
50013,661,1,3
50016,11,1,3
50018,3,1,3
50019,11,1,3
50028,111,1,3
50038,13,1,3
50044,111,1,3
50056,31,1,3
50076,111,1,3
50102,31,1,3
50118,1,1,3
50123,113,1,3
50130,11,1,3
50143,11,1,3
50145,21,1,3
50152,31,1,3
50155,111,1,3
50156,23,1,3
50163,21,1,3
50166,11,1,3
50171,1,1,3
50174,13,1,3
50175,13,1,3
50179,139,1,3
50184,101,1,3
50191,121,1,3
50206,113,1,3
50216,11,1,3
50217,123,1,3
50221,131,1,3
50223,21,1,3
50234,111,1,3
50235,56,1,3
50237,111,1,3
50238,141,1,3
50249,31,1,3
50256,161,1,3
50269,13,1,3
50273,11,1,3
50274,81,1,3
50275,111,1,3
50280,101,1,3
50300,11,1,3
50311,121,1,3
50312,51,1,3
50315,17,1,3
50325,23,1,3
50332,101,1,3
50352,41,1,3
50353,159,1,3
50354,41,1,3
50355,121,1,3
50356,1,1,3
50365,159,1,3
50379,181,1,3
50383,31,1,3
50394,11,1,3
50402,151,1,3
50403,79,1,3
50412,31,1,3
50419,11,1,3
50423,101,1,3
50433,11,1,3
50444,103,1,3
50447,1,1,3
50450,111,1,3
50482,161,1,3
50484,101,1,3
50489,21,1,3
50491,11,1,3
50492,11,1,3
50494,31,1,3
50495,111,1,3
50506,151,1,3
50507,31,1,3
50514,13,1,3
50515,11,1,3
50528,31,1,3
50531,131,1,3
50533,11,1,3
50535,151,1,3
50539,31,1,3
50541,113,1,3
50544,19,1,3
50555,11,1,3
50556,21,1,3
50563,49,1,3
50570,21,1,3
50574,31,1,3
50583,121,1,3
50584,13,1,3
50586,11,1,3
50595,153,1,3
50599,11,1,3
50602,101,1,3
50605,43,1,3
50613,11,1,3
50619,11,1,3
50623,11,1,3
50627,23,1,3
50634,31,1,3
50638,121,1,3
50640,103,1,3
50647,21,1,3
50654,101,1,3
50664,21,1,3
50669,21,1,3
50674,41,1,3
50685,13,1,3
50710,31,1,3
50719,3,1,3
50720,11,1,3
50732,123,1,3
50739,381,1,3
50743,123,1,3
50757,171,1,3
50768,51,1,3
50783,3,1,3
50796,126,1,3
50802,11,1,3
50809,61,1,3
50810,111,1,3
50815,1,1,3
50820,11,1,3
50829,21,1,3
50831,101,1,3
50835,11,1,3
50841,21,1,3
50861,121,1,3
50864,111,1,3
50885,11,1,3
50893,11,1,3
50897,11,1,3
50900,21,1,3
50907,11,1,3
50913,31,1,3
50917,21,1,3
50919,41,1,3
50921,111,1,3
50925,56,1,3
50928,1,1,3
50932,291,1,3
50935,129,1,3
50939,9,1,3
50944,11,1,3
50945,111,1,3
50950,33,1,3
50956,221,1,3
50963,21,1,3
50994,11,1,3
50999,101,1,3
51000,31,1,3
51002,131,1,3
51003,151,1,3
51017,29,1,3
51026,31,1,3
51029,5,1,3
51031,11,1,3
51033,31,1,3
51037,111,1,3
51048,11,1,3
51049,1,1,3
51051,21,1,3
51060,103,1,3
51065,1,1,3
51071,116,1,3
51084,13,1,3
51085,11,1,3
51089,21,1,3
51091,11,1,3
51095,11,1,3
51096,101,1,3
51099,121,1,3
51131,261,1,3
51139,31,1,3
51143,111,1,3
51147,111,1,3
51152,101,1,3
51153,361,1,3
51156,141,1,3
51167,21,1,3
51188,11,1,3
51196,1,1,3
51198,11,1,3
51204,21,1,3
51242,41,1,3
51244,91,1,3
51248,31,1,3
51255,11,1,3
51264,111,1,3
51269,101,1,3
51275,11,1,3
51282,11,1,3
51286,103,1,3
51297,1,1,3
51305,39,1,3
51309,111,1,3
51311,21,1,3
51314,31,1,3
51315,97,1,3
51321,121,1,3
51322,33,1,3
51330,146,1,3
51334,33,1,3
51344,19,1,3
51349,21,1,3
51379,101,1,3
51390,101,1,3
51395,111,1,3
51408,41,1,2
51416,9,1,2
51419,101,1,2
51426,21,1,2
51439,11,1,2
51440,31,1,2
51446,111,1,2
51453,136,1,2
51459,111,1,2
51462,13,1,2
51465,103,1,2
51471,143,1,2
51472,21,1,2
51478,121,1,2
51487,109,1,2
51499,41,1,2
51503,1,1,2
51504,11,1,2
51507,111,1,2
51516,21,1,2
51540,31,1,2
51546,11,1,2
51558,21,1,2
51570,11,1,2
51578,61,1,2
51581,43,1,2
51582,131,1,2
51587,11,1,2
51591,116,1,2
51595,1,1,2
51601,9,1,2
51603,101,1,2
51621,43,1,2
51623,21,1,2
51625,1,1,2
51632,1,1,2
51639,123,1,2
51646,21,1,2
51651,97,1,2
51652,19,1,2
51656,131,1,2
51658,11,1,2
51676,1,1,2
51685,126,1,2
51694,21,1,2
51696,131,1,2
51716,21,1,2
51717,121,1,2
51721,11,1,2
51724,133,1,2
51740,11,1,2
51743,63,1,2
51744,1,1,2
51760,111,1,2
51784,31,1,2
51787,41,1,2
51788,21,1,2
51798,41,1,2
51803,31,1,2
51808,11,1,2
51809,121,1,2
51820,71,1,2
51822,109,1,2
51823,11,1,2
51829,11,1,2
51837,11,1,2
51851,127,1,2
51854,123,1,2
51856,41,1,2
51859,33,1,2
51865,103,1,2
51870,21,1,2
51871,31,1,2
51872,21,1,2
51880,41,1,2
51900,11,1,2
51904,21,1,2
51905,23,1,2
51908,11,1,2
51914,11,1,2
51916,141,1,2
51926,111,1,2
51931,123,1,2
51937,131,1,2
51960,101,1,2
51973,11,1,2
51987,121,1,2
51988,131,1,2
51989,11,1,2
51996,11,1,2
51999,111,1,2
52003,21,1,2
52009,21,1,2
52011,101,1,2
52012,11,1,2
52017,21,1,2
52021,121,1,2
52023,121,1,2
52026,121,1,2
52035,11,1,2
52037,1,1,2
52048,21,1,2
52077,111,1,2
52079,11,1,2
52082,21,1,2
52083,11,1,2
52087,71,1,2
52105,21,1,2
52115,11,1,2
52118,109,1,2
52121,3,1,2
52122,21,1,2
52129,19,1,2
52143,11,1,2
52148,21,1,2
52157,111,1,2
52158,11,1,2
52172,119,1,2
52187,11,1,2
52207,21,1,2
52213,101,1,2
52219,23,1,2
52231,21,1,2
52237,111,1,2
52241,119,1,2
52243,21,1,2
52269,141,1,2
52273,111,1,2
52275,111,1,2
52283,11,1,2
52285,11,1,2
52287,101,1,2
52301,21,1,2
52303,21,1,2
52326,31,1,2
52335,11,1,2
52341,241,1,2
52342,23,1,2
52343,11,1,2
52344,131,1,2
52347,31,1,2
52366,51,1,2
52370,11,1,2
52371,181,1,2
52375,1,1,2
52378,19,1,2
52382,21,1,2
52387,21,1,2
52389,23,1,2
52390,101,1,2
52396,119,1,2
52411,33,1,2
52422,21,1,2
52429,31,1,2
52433,33,1,2
52434,1,1,2
52439,11,1,2
52442,31,1,2
52444,33,1,2
52445,11,1,2
52447,11,1,2
52458,21,1,2
52460,11,1,2
52462,11,1,2
52467,121,1,2
52472,111,1,2
52473,11,1,2
52475,13,1,2
52476,189,1,2
52485,21,1,2
52487,21,1,2
52493,21,1,2
52506,9,1,2
52509,133,1,2
52510,33,1,2
52516,11,1,2
52520,133,1,2
52523,11,1,2
52531,121,1,2
52532,21,1,2
52533,11,1,2
52538,121,1,2
52553,113,1,2
52557,201,1,2
52568,1,1,2
52572,153,1,2
52573,19,1,2
52576,121,1,2
52577,11,1,2
52578,13,1,2
52579,121,1,2
52583,33,1,2
52586,41,1,2
52590,31,1,2
52594,13,1,2
52599,91,1,2
52602,133,1,2
52603,111,1,2
52605,13,1,2
52608,141,1,2
52611,121,1,2
52617,121,1,2
52619,29,1,2
52623,86,1,2
52634,111,1,2
52644,11,1,2
52651,23,1,2
52653,11,1,2
52663,73,1,2
52670,31,1,2
52672,31,1,2
52684,21,1,2
52685,11,1,2
52695,21,1,2
52696,123,1,2
52697,43,1,2
52701,11,1,2
52710,1,1,2
52715,11,1,2
52722,11,1,2
52728,31,1,2
52729,31,1,2
52731,41,1,2
52742,151,1,2
52748,31,1,2
52768,133,1,2
52774,21,1,2
52775,11,1,2
52776,11,1,2
52796,33,1,2
52797,1,1,2
52803,11,1,2
52804,111,1,2
52811,1,1,2
52836,11,1,2
52837,101,1,2
52841,123,1,2
52842,121,1,2
52846,111,1,2
52867,11,1,2
52875,121,1,2
52877,11,1,2
52881,3,1,2
52889,21,1,2
52890,121,1,2
52894,111,1,2
52898,1,1,2
52900,1,1,2
52913,21,1,2
52918,11,1,2
52926,11,1,2
52946,11,1,2
52947,11,1,2
52950,111,1,2
52952,121,1,2
52958,13,1,2
52960,321,1,2
52966,121,1,2
52975,1,1,2
52980,109,1,2
52981,161,1,2
52995,23,1,2
53002,113,1,2
53006,183,1,2
53019,51,1,2
53020,11,1,2
53040,21,1,2
53046,121,1,2
53057,31,1,2
53062,13,1,2
53068,33,1,2
53075,121,1,2
53083,263,1,2
53088,119,1,2
53100,11,1,2
53106,101,1,2
53107,3,1,2
53110,11,1,2
53115,11,1,2
53142,1,1,2
53148,3,1,2
53157,21,1,2
53163,3,1,2
53165,11,1,2
53184,23,1,2
53192,1,1,2
53202,11,1,2
53204,559,1,2
53213,121,1,2
53221,111,1,2
53222,131,1,2
53224,3,1,2
53233,31,1,2
53252,103,1,2
53258,126,1,2
53273,101,1,2
53274,71,1,2
53276,111,1,2
53279,139,1,2
53287,31,1,2
53295,11,1,2
53318,71,1,2
53320,123,1,2
53322,146,1,2
53325,173,1,2
53326,1,1,2
53354,163,1,2
53362,161,1,2
53367,241,1,2
53376,11,1,2
53384,11,1,2
53387,163,1,2
53390,21,1,2
53391,11,1,2
53411,61,1,2
53418,43,1,2
53425,11,1,2
53431,115,1,2
53435,11,1,2
53449,113,1,2
53464,11,1,2
53465,1,1,2
53467,133,1,2
53476,115,1,2
53486,23,1,2
53497,1,1,2
53502,11,1,2
53504,21,1,2
53505,1,1,2
53507,11,1,2
53512,1,1,2
53518,11,1,2
53534,113,1,2
53537,101,1,2
53553,101,1,2
53560,123,1,2
53565,11,1,2
53576,109,1,2
53581,111,1,2
53587,11,1,2
53600,3,1,2
53604,13,1,2
53607,3,1,2
53622,111,1,2
53629,71,1,2
53652,143,1,2
53653,29,1,2
53662,23,1,2
53664,13,1,2
53671,61,1,2
53675,43,1,2
53677,11,1,2
53679,31,1,2
53681,111,1,2
53682,11,1,2
53715,131,1,2
53726,111,1,2
53731,61,1,2
53732,21,1,2
53734,119,1,2
53735,11,1,2
53744,11,1,2
53747,11,1,2
53752,111,1,2
53754,121,1,2
53761,23,1,2
53763,11,1,2
53767,31,1,2
53768,103,1,2
53770,21,1,2
53780,11,1,2
53789,151,1,2
53796,23,1,2
53797,33,1,2
53804,103,1,2
53827,111,1,2
53829,17,1,2
53839,11,1,2
53850,1,1,2
53857,33,1,2
53864,11,1,2
53865,26,1,2
53872,11,1,2
53881,71,1,2
53885,13,1,2
53900,21,1,2
53908,111,1,2
53911,11,1,2
53912,13,1,2
53925,11,1,2
53928,113,1,2
53932,46,1,2
53937,111,1,2
53939,1,1,2
53943,236,1,2
53946,3,1,2
53948,9,1,2
53955,11,1,2
53959,111,1,2
53961,111,1,2
53971,41,1,2
53982,11,1,2
53988,19,1,2
53991,21,1,2
53998,111,1,2
53999,111,1,2
54017,141,1,2
54030,11,1,2
54031,11,1,2
54032,121,1,2
54033,19,1,2
54036,11,1,2
54047,11,1,2
54050,13,1,2
54051,11,1,2
54052,11,1,2
54054,11,1,2
54064,11,1,2
54071,11,1,2
54073,121,1,2
54075,101,1,2
54094,101,1,2
54099,11,1,2
54100,113,1,2
54105,1,1,2
54120,31,1,2
54128,133,1,2
54140,1,1,2
54141,1,1,2
54151,3,1,2
54167,111,1,2
54170,11,1,2
54185,21,1,2
54189,141,1,2
54216,131,1,2
54232,11,1,2
54234,103,1,2
54250,33,1,2
54254,141,1,2
54255,111,1,2
54262,1,1,2
54265,93,1,2
54266,101,1,2
54268,123,1,2
54270,41,1,2
54280,11,1,2
54284,121,1,2
54299,101,1,2
54304,11,1,2
54310,31,1,2
54312,33,1,2
54329,11,1,2
54335,1,1,2
54342,111,1,2
54364,101,1,2
54383,13,1,2
54385,11,1,2
54393,33,1,2
54397,101,1,2
54418,11,1,2
54419,11,1,2
54420,133,1,2
54426,121,1,2
54443,11,1,2
54453,103,1,2
54460,11,1,2
54464,41,1,2
54470,11,1,2
54471,11,1,2
54473,101,1,2
54487,31,1,2
54491,11,1,2
54492,21,1,2
54496,11,1,2
54517,1,1,2
54528,11,1,2
54541,51,1,2
54554,111,1,2
54555,11,1,2
54557,11,1,2
54562,113,1,2
54564,31,1,2
54565,101,1,2
54571,51,1,2
54572,21,1,2
54575,111,1,2
54590,111,1,2
54600,11,1,2
54607,1,1,2
54626,91,1,2
54627,121,1,2
54629,111,1,2
54631,11,1,2
54635,111,1,2
54640,11,1,2
54648,151,1,2
54656,11,1,2
54658,1,1,2
54667,111,1,2
54670,161,1,2
54672,83,1,2
54688,1,1,2
54700,111,1,2
54706,11,1,2
54717,101,1,2
54722,111,1,2
54737,81,1,2
54749,11,1,2
54756,41,1,2
54757,13,1,2
54764,101,1,2
54771,151,1,2
54773,1,1,2
54774,141,1,2
54788,1,1,2
54790,1,1,2
54796,63,1,2
54797,21,1,2
54803,111,1,2
54807,11,1,2
54815,1,1,2
54819,121,1,2
54832,121,1,2
54835,3,1,2
54837,21,1,2
54844,21,1,2
54845,51,1,2
54849,11,1,2
54851,13,1,2
54857,3,1,2
54859,41,1,2
54864,53,1,2
54868,11,1,2
54874,111,1,2
54875,133,1,2
54893,103,1,2
54901,21,1,2
54914,11,1,2
54917,111,1,2
54927,111,1,2
54931,113,1,2
54941,11,1,2
54947,111,1,2
54949,11,1,2
54954,153,1,2
54981,13,1,2
54992,311,1,2
55001,21,1,2
55024,1,1,2
55025,21,1,2
55028,13,1,2
55042,1,1,2
55044,1,1,2
55051,29,1,2
55074,136,1,2
55088,3,1,2
55096,13,1,2
55097,123,1,2
55100,121,1,2
55104,131,1,2
55110,101,1,2
55130,111,1,2
55142,121,1,2
55147,111,1,2
55148,21,1,2
56152,311,1,2
56157,11,1,2
56159,13,1,2
56160,111,1,2
56162,101,1,2
56188,111,1,2
56192,121,1,2
56207,31,1,2
56215,21,1,2
56229,3,1,2
56231,11,1,2
56237,21,1,2
56257,11,1,2
56262,11,1,2
56265,113,1,2
56266,11,1,2
56267,66,1,2
56289,103,1,2
56296,111,1,2
56299,5,1,2
56300,1,1,2
56313,131,1,2
56322,111,1,2
56329,156,1,2
56342,33,1,2
56346,101,1,2
56347,1,1,2
56359,111,1,2
56363,26,1,2
56373,41,1,2
56382,21,1,2
56393,1,1,2
56412,83,1,2
56421,109,1,2
56442,133,1,2
56443,13,1,2
56462,11,1,2
56463,11,1,2
56469,211,1,2
56475,1,1,2
56490,105,1,2
56499,13,1,2
56508,11,1,2
56515,9,1,2
56519,101,1,2
56521,126,1,2
56522,161,1,2
56530,31,1,2
56533,111,1,2
56536,76,1,2
