id,reputation,comment_count,age
105430,1,1,0
615,101,1,6
14359,111,1,5
105404,101,1,0
105401,101,1,0
14376,121,1,5
619,101,1,6
14392,121,1,5
14393,111,1,5
14397,13,1,5
14409,1,1,5
14411,113,1,5
105392,101,1,0
105387,41,1,0
14432,121,1,5
14433,113,1,5
14471,1,1,5
638,236,1,6
105380,3,1,0
105377,1,1,0
105336,101,1,0
14562,23,1,5
14578,2940,1,5
105335,1,1,0
105330,1,1,0
105326,9,1,0
14596,11,1,5
105281,101,1,0
643,101,1,6
105279,31,1,0
646,101,1,6
14642,41,1,5
14644,83,1,5
14647,131,1,5
14657,155,1,5
14665,191,1,5
105267,101,1,0
14674,123,1,5
663,379,1,6
14685,101,1,5
105259,126,1,0
105241,13,1,0
14694,21,1,5
105234,97,1,0
14729,133,1,5
14732,121,1,5
14758,113,1,5
14762,101,1,5
105171,101,1,0
105167,11,1,0
14878,101,1,5
14895,373,1,5
105140,11,1,0
105134,21,1,0
14910,21,1,5
105133,101,1,0
670,101,1,6
105068,1,1,0
105051,1,1,0
15002,11,1,5
15017,101,1,5
15024,195,1,5
15027,101,1,5
15032,121,1,5
15056,13,1,5
105027,101,1,0
15083,53,1,5
15095,21,1,5
15106,111,1,5
15128,131,1,5
104999,1,1,0
15182,161,1,5
15189,101,1,5
111610,1,1,0
15196,123,1,5
104991,41,1,0
104946,101,1,0
15230,131,1,5
15233,33,1,5
15241,121,1,5
104936,111,1,0
15260,1,1,5
15261,29,1,5
15268,101,1,5
15281,21,1,5
15295,101,1,5
112452,101,1,0
15343,179,1,5
104920,1,1,0
15363,131,1,5
15368,101,1,5
15373,11,1,5
15384,123,1,5
15394,121,1,5
15398,43,1,5
104906,13,1,0
15405,13,1,5
15406,101,1,5
15408,151,1,5
104891,121,1,0
104877,11,1,0
104862,101,1,0
15521,101,1,5
104855,1,1,0
104845,13,1,0
104830,21,1,0
708,51,1,6
111502,3,1,0
15557,101,1,5
15584,101,1,5
15595,129,1,5
15599,111,1,5
15604,241,1,5
104806,31,1,0
104802,3,1,0
112429,11,1,0
15624,183,1,5
104797,21,1,0
104774,113,1,0
15711,191,1,5
15715,31,1,5
104758,101,1,0
15756,121,1,5
15762,191,1,5
104742,103,1,0
15775,121,1,5
15790,149,1,5
15809,101,1,5
15817,101,1,5
104732,111,1,0
15850,151,1,5
15865,101,1,5
15877,73,1,5
15878,101,1,5
15883,125,1,5
15890,101,1,5
15897,89,1,5
725,211,1,6
15921,19,1,5
104691,1,1,0
15933,123,1,5
104655,1,1,0
735,276,1,6
104650,103,1,0
737,146,1,6
104641,101,1,0
104638,1,1,0
16032,183,1,5
16041,121,1,5
104635,11,1,0
16046,21,1,5
104601,101,1,0
16124,21,1,5
16135,193,1,5
104598,3,1,0
16168,1,1,5
16170,111,1,5
16189,101,1,5
16211,126,1,5
104582,101,1,0
104558,1,1,0
16218,216,1,6
104549,111,1,0
16235,201,1,5
16250,111,1,5
104522,101,1,0
16256,101,1,5
16260,101,1,5
16263,101,1,5
16273,101,1,5
111497,3,1,0
104473,29,1,0
16291,13,1,5
16310,219,1,5
104471,101,1,0
16337,11,1,5
104436,101,1,0
16366,139,1,5
104418,9,1,0
104417,3,1,0
16380,41,1,5
16394,101,1,5
104404,101,1,0
16403,111,1,5
16424,223,1,5
755,101,1,6
16452,21,1,5
104400,51,1,0
104385,101,1,0
768,101,1,6
104370,101,1,0
16548,119,1,5
16562,101,1,5
16570,81,1,5
112421,111,1,0
16591,111,1,5
104323,1,1,0
104318,101,1,0
783,101,1,6
16640,111,1,5
111411,3,1,0
16661,111,1,5
16676,133,1,5
16677,13,1,5
104304,13,1,0
793,3365,1,6
16686,101,1,5
16688,111,1,5
16693,146,1,5
16699,31,1,5
104303,1,1,0
16735,41,1,5
16749,121,1,5
807,111,1,6
16761,1,1,5
16764,71,1,5
16783,101,1,5
16787,101,1,5
16795,101,1,5
16808,161,1,5
104258,101,1,0
16816,31,1,5
811,206,1,6
16849,151,1,5
104247,1,1,0
16854,193,1,5
16855,141,1,5
104209,1,1,0
104207,21,1,0
111377,11,1,0
104191,101,1,0
16938,101,1,5
16943,11,1,5
16966,41,1,5
16969,1,1,5
16992,11,1,5
17000,121,1,5
104174,11,1,0
17020,124,1,5
111355,1,1,0
17022,141,1,5
17034,11,1,5
837,113,1,6
17041,49,1,5
17048,101,1,5
17054,145,1,5
104153,11,1,0
17120,71,1,5
17122,121,1,5
17149,113,1,5
104073,11,1,0
17178,121,1,5
17187,206,1,5
104068,1,1,0
17240,111,1,5
17256,38,1,5
17267,71,1,5
17269,111,1,5
17283,121,1,5
104056,1,1,0
17302,151,1,5
104016,11,1,0
838,283,1,6
839,113,1,6
17330,13,1,5
17344,13,1,5
17346,196,1,5
111345,11,1,0
846,341,1,6
111344,1,1,0
104001,101,1,0
848,11,1,6
17444,41,1,5
103997,109,1,0
17486,121,1,5
17520,11,1,5
103989,101,1,0
17543,101,1,5
17547,101,1,5
17594,61,1,5
103960,101,1,0
17613,146,1,5
103937,1,1,0
103860,101,1,0
17644,123,1,5
111325,1,1,0
17692,101,1,5
103855,1,1,0
17702,183,1,5
17709,11,1,5
17712,21,1,5
17724,101,1,5
17727,129,1,5
17752,263,1,5
17768,81,1,5
103808,1,1,0
111323,11,1,0
111308,3,1,0
103805,131,1,0
17795,23,1,5
870,183,1,6
17814,1,1,5
103786,101,1,0
17841,29,1,5
17877,21,1,5
17888,11,1,5
17908,99,1,5
17913,11,1,5
103780,101,1,0
17937,191,1,5
17957,111,1,5
103769,101,1,0
17962,119,1,5
17971,145,1,5
17972,121,1,5
17978,215,1,5
17987,11,1,5
17991,101,1,5
103763,31,1,0
103737,1,1,0
880,21,1,6
18014,9,1,5
103708,1,1,0
18035,123,1,5
18039,26,1,5
111285,101,1,0
18047,111,1,5
18097,287,1,5
111272,121,1,0
18170,111,1,5
18171,101,1,5
18179,141,1,5
18184,111,1,5
18189,49,1,5
103675,31,1,0
18232,13,1,5
18236,101,1,5
18239,33,1,5
895,741,1,6
103668,11,1,0
18249,293,1,5
18271,123,1,5
111241,101,1,0
18297,1,1,5
18298,123,1,5
18306,215,1,5
111233,143,1,0
18321,11,1,5
18323,101,1,4
18353,119,1,4
103652,1,1,0
18372,101,1,4
103650,111,1,0
18399,101,1,4
18407,171,1,4
18409,31,1,4
103611,101,1,0
103610,69,1,0
18423,101,1,4
18429,123,1,4
103603,1,1,0
18452,21,1,4
103571,101,1,0
18487,101,1,4
112389,11,1,0
103563,141,1,0
103560,1,1,0
18560,101,1,4
18588,143,1,4
18612,143,1,4
103539,101,1,0
103518,101,1,0
18650,23,1,4
18657,101,1,4
18660,133,1,4
103503,13,1,0
18676,61,1,4
18680,101,1,4
18682,75,1,4
103487,111,1,0
18699,101,1,4
103468,11,1,0
18713,131,1,4
18719,101,1,4
18721,43,1,4
922,436,1,6
103452,3,1,0
103437,121,1,0
18802,101,1,4
18811,3,1,4
18812,101,1,4
18841,101,1,4
103339,109,1,0
18852,101,1,4
18865,101,1,4
18869,26,1,4
18874,101,1,4
18893,131,1,4
18970,101,1,4
18973,1,1,4
18974,101,1,4
18992,3,1,4
18999,101,1,4
111212,1,1,0
19040,203,1,4
19046,226,1,4
19051,33,1,4
103334,101,1,0
103315,11,1,0
19095,101,1,4
19096,173,1,4
19099,101,1,4
19113,25,1,4
103311,101,1,0
111200,1,1,0
103306,11,1,0
19255,221,1,4
19260,19,1,4
19276,101,1,4
19278,111,1,4
20288,33,1,4
20293,1,1,4
20302,13,1,4
20308,39,1,4
20310,111,1,4
20321,1,1,4
20343,103,1,4
20351,101,1,4
20354,126,1,4
20358,163,1,4
103233,1,1,0
20373,41,1,4
103203,1,1,0
103173,3,1,0
20397,101,1,4
20401,101,1,4
961,101,1,6
20420,111,1,4
103165,1,1,0
20445,111,1,4
20463,101,1,4
20472,181,1,4
103109,101,1,0
20497,1,1,4
103096,143,1,0
111189,101,1,0
20565,21,1,4
103016,1,1,0
20596,21,1,4
20616,111,1,4
102961,11,1,0
20642,159,1,4
20647,131,1,4
20655,253,1,4
20672,101,1,4
20682,101,1,4
20692,1,1,4
20702,46,1,4
102920,3,1,0
102916,11,1,0
20748,13,1,4
102889,21,1,0
102885,103,1,0
111186,13,1,0
20814,101,1,4
20834,101,1,4
20873,83,1,4
20881,101,1,4
102874,17,1,0
102837,9,1,0
20945,146,1,4
102834,11,1,0
20974,323,1,4
20981,101,1,4
20982,21,1,4
21006,111,1,4
102780,11,1,0
102778,13,1,0
21056,1,1,4
21064,3,1,4
21076,141,1,4
21082,1,1,4
102758,11,1,0
21122,101,1,4
21145,163,1,4
21148,101,1,4
21162,11,1,4
102753,11,1,0
21182,113,1,4
21194,143,1,4
111109,33,1,0
102727,111,1,0
102708,23,1,0
21236,141,1,4
21242,143,1,4
102701,119,1,0
102687,121,1,0
21262,61,1,4
21291,93,1,4
986,141,1,6
21328,101,1,4
21352,61,1,4
21369,31,1,4
21373,23,1,4
111078,101,1,0
21384,141,1,4
21392,29,1,4
1006,1,1,6
21406,111,1,4
21414,51,1,4
102679,3,1,0
21464,181,1,4
111062,1,1,0
21481,111,1,4
21488,1,1,4
102657,123,1,0
102650,1,1,0
21566,21,1,4
1021,303,1,6
21573,21,1,4
102647,13,1,0
102611,11,1,0
102607,101,1,0
101455,33,1,0
21658,21,1,4
21668,116,1,4
21670,101,1,4
21671,101,1,4
21676,141,1,4
1023,101,1,6
21692,111,1,4
21697,1,1,4
101427,101,1,0
101407,33,1,0
21733,41,1,4
21755,29,1,4
1028,59,1,6
21810,121,1,4
101346,1,1,0
101301,1,1,0
21846,101,1,4
111061,1,1,0
21854,11,1,4
21858,121,1,4
21889,169,1,4
21896,11,1,4
21951,176,1,4
21960,111,1,4
101300,89,1,0
21987,101,1,4
101281,1,1,0
101279,5,1,0
1047,313,1,6
112381,141,1,0
22039,111,1,4
22045,121,1,4
1061,121,1,6
1066,101,1,6
22080,225,1,4
101256,13,1,0
23091,41,1,4
23110,156,1,4
23117,101,1,4
23119,1,1,4
101198,101,1,0
23143,103,1,4
101195,111,1,0
101192,141,1,0
23200,101,1,4
23213,241,1,4
23228,101,1,4
101181,101,1,0
23245,223,1,4
23246,11,1,4
111042,101,1,0
23255,101,1,4
101147,1,1,0
23278,101,1,4
111031,101,1,0
23294,101,1,4
23301,111,1,4
23304,21,1,4
101084,101,1,0
23317,11,1,4
23325,81,1,4
23330,143,1,4
101075,101,1,0
23345,101,1,4
23358,101,1,4
1094,1,1,6
101051,111,1,0
23383,3,1,4
101032,123,1,0
23417,13,1,4
23430,113,1,4
101006,1,1,0
23464,101,1,4
100979,101,1,0
100959,1,1,0
23511,165,1,4
23536,121,1,4
23556,681,1,4
23564,103,1,4
23578,71,1,4
23584,101,1,4
100882,3,1,0
23601,26,1,4
23617,101,1,4
100872,1,1,0
100861,101,1,0
23640,243,1,4
23644,635,1,4
23647,101,1,4
23658,101,1,4
23685,101,1,4
23703,101,1,4
100858,11,1,0
112375,11,1,0
1127,584,1,6
100819,23,1,0
23761,11,1,4
100798,1,1,0
100785,101,1,0
100758,11,1,0
23847,113,1,4
100754,1,1,0
23857,23,1,4
23865,23,1,4
111002,101,1,0
23911,171,1,4
23912,121,1,4
23917,1,1,4
23920,33,1,4
23931,101,1,4
110991,3,1,0
23945,131,1,4
23948,103,1,4
23972,1,1,4
23983,21,1,4
23995,101,1,4
23997,21,1,4
100681,113,1,0
24011,33,1,4
24019,1,1,4
100676,21,1,0
24050,11,1,4
100655,1,1,0
98,123,1,6
24100,101,1,4
100637,13,1,0
24129,143,1,4
24153,213,1,4
100632,111,1,0
24203,1,1,4
100608,109,1,0
24220,131,1,4
110989,13,1,0
24235,71,1,4
100583,121,1,0
24268,1,1,4
24275,286,1,4
24278,101,1,4
24288,71,1,4
24303,13,1,4
100575,111,1,0
100552,43,1,0
24370,111,1,4
110987,101,1,0
24386,11,1,4
24390,59,1,4
24391,101,1,4
100502,121,1,0
24420,123,1,4
24423,33,1,4
100470,1,1,0
24532,31,1,4
100453,101,1,0
24552,101,1,4
24570,121,1,4
24575,163,1,4
24629,21,1,4
24635,133,1,4
24657,111,1,4
24674,101,1,4
100426,11,1,0
24703,143,1,4
24711,101,1,4
24712,101,1,4
24714,131,1,4
24756,101,1,4
24767,1,1,4
100304,101,1,0
24837,121,1,4
100295,3,1,0
24891,233,1,4
100259,109,1,0
24899,11,1,4
24913,61,1,4
24922,1,1,4
100253,101,1,0
100230,133,1,0
24945,151,1,4
24946,21,1,4
24982,1,1,4
100222,1,1,0
25033,113,1,4
25043,133,1,4
25070,117,1,4
25093,13,1,4
100183,1,1,0
100157,33,1,0
25115,49,1,4
25139,141,1,4
25153,121,1,4
100135,3,1,0
25161,1,1,4
25163,141,1,4
25180,229,1,4
25192,101,1,4
25193,101,1,4
25210,101,1,4
25213,13,1,4
25216,1,1,4
100133,1,1,0
1177,123,1,6
25289,233,1,4
100106,31,1,0
110965,111,1,0
110959,1,1,0
100084,101,1,0
25419,181,1,4
25421,113,1,4
100082,101,1,0
25432,111,1,4
25442,113,1,4
25454,126,1,4
25481,141,1,4
100073,101,1,0
25491,101,1,4
25500,153,1,4
25503,101,1,4
100052,1,1,0
25548,101,1,4
25580,101,1,4
25583,131,1,4
25589,103,1,4
25593,1,1,4
100044,1,1,0
99950,101,1,0
25628,101,1,4
25631,21,1,4
99902,21,1,0
25703,1,1,4
25734,141,1,4
1196,1,1,6
99862,101,1,0
25766,207,1,4
102,151,1,6
25774,111,1,4
25778,101,1,4
99839,133,1,0
25817,13,1,4
1223,171,1,6
1230,101,1,6
99836,1,1,0
25848,101,1,4
106,190,1,6
25867,258,1,4
25869,101,1,4
99835,31,1,0
25907,1,1,4
25908,101,1,4
99834,3,1,0
25923,11,1,4
99826,123,1,0
25939,153,1,4
99796,11,1,0
99780,1,1,0
26027,101,1,4
26034,131,1,4
26036,101,1,4
26050,151,1,4
110907,1,1,0
26096,121,1,4
26108,31,1,4
110892,1,1,0
99764,1,1,0
26138,3,1,4
99734,1,1,0
26145,3,1,4
99663,101,1,0
26147,1,1,4
99652,23,1,0
26181,83,1,4
26187,131,1,4
110889,21,1,0
26214,171,1,4
1264,141,1,6
26219,1,1,4
26222,101,1,4
26235,43,1,4
99635,13,1,0
99616,135,1,0
26260,13,1,4
26289,101,1,4
26302,101,1,4
26326,101,1,4
99606,101,1,0
26339,1,1,4
26350,11,1,4
26385,11,1,4
99601,3,1,0
1266,101,1,6
26415,131,1,4
99585,101,1,0
26445,121,1,4
26448,103,1,4
99579,11,1,0
26476,109,1,4
26479,11,1,4
99547,101,1,0
26510,141,1,4
26511,1,1,4
26523,131,1,4
99514,101,1,0
26530,101,1,4
26535,7,1,4
26561,1,1,4
26575,13,1,4
26597,1,1,4
26608,131,1,4
26617,11,1,4
26643,259,1,4
26657,1,1,4
99476,1,1,0
26676,1,1,4
26687,21,1,4
26700,186,1,4
26701,247,1,4
26709,31,1,4
26731,1,1,4
26733,11,1,4
26748,131,1,4
26754,101,1,4
26775,21,1,4
110876,23,1,0
99448,101,1,0
26791,103,1,4
26810,13,1,4
99444,1,1,0
26841,1,1,4
110863,1,1,0
26899,166,1,4
26903,101,1,4
99379,19,1,0
110862,101,1,0
26955,293,1,4
99358,11,1,0
27000,23,1,4
99331,113,1,0
27007,1,1,4
99280,1,1,0
99250,11,1,0
27091,101,1,4
27094,21,1,4
99238,121,1,0
27121,143,1,4
27122,176,1,4
27129,335,1,4
27130,103,1,4
110845,11,1,0
27142,101,1,4
99218,101,1,0
27150,101,1,4
27153,103,1,4
27154,1,1,4
27158,1,1,4
27176,101,1,4
27197,163,1,4
27204,11,1,4
27222,143,1,4
99185,111,1,0
110834,11,1,0
27256,131,1,4
27287,71,1,4
27303,63,1,4
27313,136,1,4
27318,101,1,4
1350,146,1,6
27329,1,1,4
27330,381,1,4
27342,111,1,4
1355,189,1,6
99154,101,1,0
27364,101,1,4
27369,273,1,4
27371,11,1,4
27389,1,1,4
27396,21,1,4
99146,121,1,0
27433,1,1,4
27435,3,1,4
99122,1,1,0
99079,101,1,0
27489,1,1,4
27490,101,1,4
27506,13,1,4
27509,101,1,4
27519,165,1,4
27522,101,1,4
99078,1,1,0
99045,101,1,0
110767,11,1,0
98989,3,1,0
110766,11,1,0
27605,101,1,4
27607,733,1,4
98981,1,1,0
27621,3,1,4
27626,13,1,4
98956,13,1,0
27640,101,1,4
98935,1,1,0
27647,29,1,4
110760,11,1,0
98907,11,1,0
27682,143,1,4
27683,51,1,4
27704,306,1,4
98865,9,1,0
98849,13,1,0
27762,101,1,4
98830,101,1,0
27776,127,1,4
98786,113,1,0
27822,113,1,4
27823,111,1,4
110756,1,1,0
27868,111,1,4
27896,131,1,4
27906,61,1,4
27911,121,1,4
27915,1,1,4
98780,101,1,0
27922,1,1,4
110729,11,1,0
27958,43,1,4
27966,109,1,4
27973,249,1,4
110710,11,1,0
98769,11,1,0
110693,7,1,0
28011,225,1,4
110654,1,1,0
28020,101,1,4
28031,11,1,4
28035,344,1,4
28085,131,1,4
28099,101,1,4
28101,221,1,4
28111,131,1,4
2458,61,1,6
98765,31,1,0
98754,1,1,0
110622,1,1,0
98748,103,1,0
28194,105,1,4
28198,101,1,4
28201,1,1,4
28208,33,1,4
28211,103,1,4
28218,101,1,4
28228,111,1,4
98739,113,1,0
28234,171,1,4
28279,1,1,4
98737,101,1,0
28296,101,1,4
28300,1,1,4
98734,1,1,0
2460,101,1,6
98704,1,1,0
98692,101,1,0
2465,101,1,6
28449,183,1,4
28453,23,1,4
28454,1,1,4
98684,103,1,0
98677,13,1,0
28542,197,1,4
28544,235,1,4
28556,201,1,4
98667,109,1,0
28581,123,1,4
28587,111,1,4
2474,101,1,6
98652,21,1,0
28626,1,1,4
98633,113,1,0
28640,1,1,4
28658,133,1,4
28671,101,1,4
98618,121,1,0
28713,21,1,4
2485,11,1,6
28732,103,1,4
2487,321,1,6
28746,63,1,4
28756,1,1,4
28761,1,1,4
28807,171,1,4
28809,41,1,4
28829,25,1,4
28832,41,1,4
28860,189,1,4
28864,11,1,4
2496,101,1,6
28881,23,1,4
98603,1,1,0
28917,33,1,4
98563,101,1,0
28938,169,1,4
28941,41,1,4
28951,203,1,4
28982,1,1,4
98492,33,1,0
98487,1,1,0
29064,331,1,4
29077,1,1,4
29082,11,1,4
98485,111,1,0
29086,126,1,4
29109,293,1,4
29128,13,1,4
98442,1,1,0
98420,101,1,0
29180,51,1,4
29190,13,1,4
29202,101,1,4
98410,21,1,0
29208,111,1,4
29234,111,1,4
112352,1,1,0
29238,103,1,4
29242,1,1,4
29260,141,1,4
110618,11,1,0
29298,29,1,4
29302,113,1,4
29329,101,1,4
29340,101,1,4
29345,131,1,4
98386,23,1,0
98355,101,1,0
98352,101,1,0
29431,31,1,4
29434,121,1,4
98336,23,1,0
29456,31,1,4
29457,109,1,4
98322,21,1,0
110615,103,1,0
29494,101,1,4
98309,101,1,0
29503,101,1,4
29524,101,1,4
29534,71,1,4
29560,11,1,4
98308,101,1,0
29566,1,1,4
2519,101,1,6
98304,123,1,0
112,101,1,6
29590,101,1,4
29601,133,1,4
29604,101,1,4
110603,101,1,0
29645,106,1,4
29657,1,1,4
98292,101,1,0
29732,111,1,4
2543,101,1,6
29772,113,1,4
98251,111,1,0
29786,101,1,4
98237,101,1,0
29793,1,1,4
29799,113,1,4
29805,111,1,4
29806,277,1,4
29811,1,1,4
98196,11,1,0
112340,111,1,0
29844,111,1,4
29862,29,1,4
29886,11,1,4
98155,11,1,0
29895,1,1,4
29896,146,1,4
29897,601,1,4
98154,31,1,0
98149,131,1,0
98138,101,1,0
29952,113,1,4
29957,133,1,4
98130,101,1,0
29968,33,1,4
29987,11,1,4
30009,143,1,4
30011,101,1,4
30017,161,1,4
30025,41,1,4
30036,131,1,4
30039,113,1,4
30049,121,1,4
30057,33,1,4
98119,13,1,0
30094,21,1,4
30099,81,1,4
30121,161,1,4
30139,101,1,4
30173,31,1,4
98026,111,1,0
30206,11,1,4
98018,101,1,0
30213,134,1,4
2575,261,1,6
30238,405,1,4
30242,101,1,4
30261,113,1,4
30278,19,1,4
30281,103,1,4
30290,21,1,4
98012,1,1,0
97973,13,1,0
97972,21,1,0
2586,113,1,6
97910,3,1,0
30381,83,1,4
2587,101,1,6
30388,103,1,4
97896,1,1,0
97877,11,1,0
97856,111,1,0
97848,101,1,0
30450,133,1,4
97847,1,1,0
30462,155,1,4
97837,13,1,0
97779,101,1,0
110581,7,1,0
30478,113,1,4
30489,1,1,4
97745,101,1,0
30513,3,1,4
112327,13,1,0
97744,11,1,0
30569,101,1,4
97741,9,1,0
30622,111,1,4
30633,1,1,4
97709,1,1,0
97692,13,1,0
97626,126,1,0
30690,11,1,4
30698,11,1,4
30728,160,1,4
30738,111,1,4
30770,1,1,4
30776,1,1,4
30781,9,1,4
97613,101,1,0
30805,76,1,4
30817,23,1,4
97607,101,1,0
30838,131,1,4
30846,1,1,4
112326,1,1,0
30884,119,1,4
30905,101,1,4
30924,1,1,4
112315,1,1,0
30931,1,1,4
30940,11,1,4
30959,201,1,4
97558,21,1,0
97541,11,1,0
2666,146,1,6
31009,201,1,4
97501,1,1,0
112527,1,1,0
31021,11,1,4
97464,43,1,0
31052,131,1,4
31069,61,1,4
97456,101,1,0
97449,1,1,0
31094,101,1,4
31138,101,1,4
31149,101,1,4
31154,176,1,4
31171,11,1,4
31186,136,1,4
31209,101,1,4
31260,143,1,4
31266,3,1,4
97429,1,1,0
31298,183,1,4
97427,13,1,0
31317,101,1,4
31318,1,1,4
97411,115,1,0
31391,11,1,4
31399,139,1,4
31424,101,1,4
31429,101,1,4
97396,11,1,0
97391,1,1,0
31453,1,1,4
97374,3,1,0
110548,11,1,0
97345,101,1,0
31528,121,1,4
31556,113,1,4
31566,113,1,4
31582,31,1,4
31596,101,1,4
97310,11,1,0
110500,11,1,0
112295,1,1,0
31639,81,1,4
2728,206,1,6
97259,3,1,0
97247,23,1,0
2736,121,1,6
31704,101,1,4
97218,103,1,0
97213,101,1,0
31731,11,1,4
31736,243,1,4
97191,11,1,0
110498,103,1,0
97170,1,1,0
31848,409,1,3
31850,101,1,3
31878,101,1,3
31879,31,1,3
31895,101,1,3
31905,99,1,3
31936,11,1,3
110483,11,1,0
97167,1,1,0
31971,43,1,3
31988,71,1,3
32002,13,1,3
32014,101,1,3
32020,171,1,3
97118,11,1,0
97110,101,1,0
32120,151,1,3
97082,1,1,0
32153,101,1,3
97067,1,1,0
2752,101,1,6
97066,101,1,0
97040,1,1,0
32182,1,1,3
97013,13,1,0
2753,103,1,6
97011,118,1,0
97007,3,1,0
32235,1,1,3
32239,101,1,3
97006,121,1,0
97001,21,1,0
96997,3,1,0
32252,101,1,3
32262,1,1,3
32266,113,1,3
96989,13,1,0
96980,101,1,0
32300,101,1,3
32315,101,1,3
110477,101,1,0
2785,173,1,6
96971,1,1,0
32374,21,1,3
32375,111,1,3
32398,51,1,3
32426,131,1,3
96955,101,1,0
96949,141,1,0
96941,21,1,0
32442,101,1,3
32490,123,1,3
96939,101,1,0
32508,11,1,3
32523,101,1,3
2792,79,1,6
2798,83,1,6
32542,1,1,3
96938,11,1,0
32544,123,1,3
32546,121,1,3
32569,93,1,3
32588,11,1,3
32603,101,1,3
96903,1,1,0
32619,11,1,3
96898,11,1,0
32639,101,1,3
32648,101,1,3
96875,101,1,0
32663,1,1,3
96849,11,1,0
96848,1,1,0
96842,11,1,0
32701,11,1,3
32723,31,1,3
32742,101,1,3
96828,66,1,0
32762,339,1,3
32764,81,1,3
32771,53,1,3
32791,119,1,3
32795,111,1,3
32816,11,1,3
32854,149,1,3
96779,11,1,0
32868,101,1,3
96759,113,1,0
96756,13,1,0
32888,121,1,3
2802,1,1,6
2809,121,1,6
32913,31,1,3
32921,101,1,3
96731,11,1,0
32961,109,1,3
96717,113,1,0
32966,101,1,3
32978,101,1,3
96698,101,1,0
32991,1,1,3
96678,101,1,0
33025,221,1,3
33033,101,1,3
96636,101,1,0
33058,235,1,3
33083,121,1,3
33110,19,1,3
33118,41,1,3
33128,141,1,3
96621,1,1,0
33138,13,1,3
33163,133,1,3
33166,103,1,3
96620,3,1,0
33182,101,1,3
96578,101,1,0
33194,163,1,3
96540,1,1,0
96468,101,1,0
33203,101,1,3
33208,1,1,3
2830,143,1,6
33230,111,1,3
33231,113,1,3
96448,3,1,0
96436,9,1,0
2840,181,1,6
33331,128,1,3
110466,101,1,0
33364,111,1,3
33367,11,1,3
96432,1,1,0
33382,21,1,3
33386,949,1,3
33390,21,1,3
33392,143,1,3
33397,101,1,3
33432,101,1,3
33437,101,1,3
110460,101,1,0
96407,101,1,0
33495,61,1,3
33501,143,1,3
33504,101,1,3
96386,111,1,0
33510,183,1,3
33530,133,1,3
33532,153,1,3
33569,19,1,3
33570,101,1,3
96338,101,1,0
33609,31,1,3
33613,11,1,3
2862,101,1,6
33616,101,1,3
33618,101,1,3
33653,101,1,3
33678,101,1,3
96280,101,1,0
96274,136,1,0
33714,111,1,3
96244,26,1,0
2879,101,1,6
33728,195,1,3
96243,15,1,0
96233,101,1,0
33784,21,1,3
96202,3,1,0
33814,1,1,3
33831,1,1,3
96178,3,1,0
33920,1,1,3
96170,3,1,0
96167,1,1,0
33947,99,1,3
33963,33,1,3
33966,31,1,3
33983,101,1,3
34002,11,1,3
34009,111,1,3
96147,1,1,0
96142,11,1,0
96133,1,1,0
34057,113,1,3
34063,101,1,3
34099,101,1,3
34116,352,1,3
34127,11,1,3
34130,162,1,3
96125,101,1,0
34147,101,1,3
96094,101,1,1
34158,121,1,3
34198,101,1,3
34201,1,1,3
34204,581,1,3
96079,101,1,1
2891,101,1,6
34304,101,1,3
34323,101,1,3
96058,1,1,1
96056,1,1,1
96001,101,1,1
35404,11,1,3
95997,13,1,1
110437,13,1,0
35449,129,1,3
35456,1,1,3
35465,1,1,3
35468,13,1,3
35476,101,1,3
2949,31,1,6
35483,101,1,3
35491,36,1,3
35503,163,1,3
35504,101,1,3
35514,1,1,3
95946,23,1,1
35546,101,1,3
35562,141,1,3
35576,101,1,3
2956,1,1,6
95901,21,1,1
95887,113,1,1
95879,1,1,1
35636,101,1,3
95866,11,1,1
35656,101,1,3
35661,101,1,3
95858,1,1,1
35683,101,1,3
2958,303,1,6
35710,1,1,3
35716,131,1,3
110424,101,1,0
110419,3,1,0
95825,111,1,1
35764,131,1,3
35795,19,1,3
2972,171,1,6
35829,119,1,3
35837,101,1,3
35860,1,1,3
35872,111,1,3
35902,144,1,3
2975,216,1,6
95824,101,1,1
36935,441,1,3
95813,11,1,1
2978,121,1,6
95807,101,1,1
36971,64,1,3
36972,1,1,3
95792,101,1,1
37011,101,1,3
134,295,1,6
37045,211,1,3
37046,61,1,3
95782,1,1,1
37095,101,1,3
95739,11,1,1
37116,13,1,3
37118,23,1,3
95733,53,1,1
95714,11,1,1
3003,101,1,6
37162,1,1,3
37186,21,1,3
3011,101,1,6
37268,86,1,3
95637,1,1,1
37285,15,1,3
37288,21,1,3
95634,1,1,1
95596,23,1,1
110400,1,1,0
37315,101,1,3
37345,196,1,3
37358,101,1,3
95587,3,1,1
37371,11,1,3
37376,111,1,3
37380,11,1,3
37432,13,1,3
37460,159,1,3
37480,1,1,3
37483,143,1,3
37484,93,1,3
95550,13,1,1
95527,101,1,1
37516,11,1,3
37532,93,1,3
110393,111,1,0
95525,1,1,1
37549,109,1,3
37561,11,1,3
95508,101,1,1
37574,11,1,3
95479,1,1,1
95459,101,1,1
37629,11,1,3
37638,1,1,3
37646,21,1,3
95429,1,1,1
3047,201,1,6
37658,31,1,3
37662,101,1,3
37678,33,1,3
37713,101,1,3
37727,11,1,3
95425,21,1,1
37739,183,1,3
37747,153,1,3
